ticker,company,year,quarter,report_date,sentiment_score,sentiment,return_1d,target,pre_return,pre_volume_change,pre_rsi
INTC,Intel Corporation,2023,2,2023-05-15 00:00:00-04:00,1.0,positive,-1.9462978764257621,-1,-1.3422189869229784,-2.566327538688488,46.44907669001302
INTC,Intel Corporation,2023,3,2023-08-15 00:00:00-04:00,0.6731301939058172,positive,-3.566289030809222,-1,0.265496302791417,13.236173052263045,59.98438503802734
INTC,Intel Corporation,2023,4,2023-11-15 00:00:00-05:00,1.0,positive,6.747107275637765,1,0.3521496538162716,15.670121259072687,81.43975094549491
INTC,Intel Corporation,2023,1,2023-02-15 00:00:00-05:00,0.5858585858585859,positive,-2.253028444486649,-1,-0.26574527252234414,-9.351736838397315,45.960981752922194
INTC,Intel Corporation,2024,3,2024-08-15 00:00:00-04:00,1.0,positive,0.8699869527769355,0,1.0726048370457897,-7.1420081815939565,19.341017550625665
INTC,Intel Corporation,2021,1,2021-02-16 00:00:00-05:00,0.9139784946236559,positive,-0.9924935062423978,0,1.111925126766991,1.086149931285704,73.75529272176817
INTC,Intel Corporation,2024,4,2024-11-15 00:00:00-05:00,0.9927272727272727,positive,2.0123193570504183,1,-0.8938934921483501,-12.819331674640134,61.03286603588645
INTC,Intel Corporation,2024,4,2024-11-15 00:00:00-05:00,0.9926739926739927,positive,2.0123193570504183,1,-0.8938934921483501,-12.819331674640134,61.03286603588645
INTC,Intel Corporation,2024,4,2024-11-15 00:00:00-05:00,0.9709090909090909,positive,2.0123193570504183,1,-0.8938934921483501,-12.819331674640134,61.03286603588645
INTC,Intel Corporation,2021,3,2021-08-16 00:00:00-04:00,0.9851851851851852,positive,-1.4587579113746307,-1,-0.15864943871790826,-3.234108140425402,44.00120690476567
INTC,Intel Corporation,2021,4,2021-11-15 00:00:00-05:00,1.0,positive,0.5763146513867667,0,-0.2379129503764621,-7.238198503821802,59.20760529036078
INTC,Intel Corporation,2022,3,2022-08-15 00:00:00-04:00,1.0,positive,-0.41278304567534674,0,0.41728025961235815,-0.5761935460302814,37.40116562526481
INTC,Intel Corporation,2023,2,2023-05-15 00:00:00-04:00,0.655367231638418,positive,-1.9462978764257621,-1,-1.3422189869229784,-2.566327538688488,46.44907669001302
INTC,Intel Corporation,2022,1,2022-02-15 00:00:00-05:00,0.853904282115869,positive,-0.43354130642155875,0,-0.232983300248788,2.0826864812990658,37.279211805396315
INTC,Intel Corporation,2024,2,2024-05-15 00:00:00-04:00,1.0,positive,2.430437350555281,1,0.25338666632726436,4.263496437123953,30.643454268464453
INTC,Intel Corporation,2022,4,2022-11-15 00:00:00-05:00,0.6410256410256411,positive,-3.8423906129987473,-1,1.4007160320384362,10.794246740272026,65.09239827266475
INTC,Intel Corporation,2021,1,2021-02-16 00:00:00-05:00,0.9331103678929766,positive,-0.9924935062423978,0,1.111925126766991,1.086149931285704,73.75529272176817
INTC,Intel Corporation,2024,1,2024-02-15 00:00:00-05:00,0.871866295264624,positive,-1.2258761939946239,-1,0.664869111265669,4.272819592656079,28.62719439720449
INTC,Intel Corporation,2023,4,2023-11-15 00:00:00-05:00,0.6892655367231638,positive,6.747107275637765,1,0.3521496538162716,15.670121259072687,81.43975094549491
INTC,Intel Corporation,2024,1,2024-02-15 00:00:00-05:00,1.0,positive,-1.2258761939946239,-1,0.664869111265669,4.272819592656079,28.62719439720449
